 d-2	 d-1	 d0	 d+1	 d+2
1.002438039343598035e+02 1.002312702970703668e+02 1.001766999999975667e+02 9.980722359385626419e+01 8.116691543674588161e+01
1.002449926922674450e+02 1.002343893626298410e+02 1.001839999999978090e+02 9.982109340617631688e+01 8.105368842757701486e+01
1.002414139522141312e+02 1.002310778007776548e+02 1.001814999999977260e+02 9.982021494267647199e+01 8.102617166812908067e+01
1.002319416574087114e+02 1.002220148369700610e+02 1.001742999999974870e+02 9.981754309653899782e+01 8.094445757786328954e+01
1.002368395342091532e+02 1.002265996727500124e+02 1.001790999999976464e+02 9.982451693069390330e+01 8.090079711229131476e+01
1.002381915838179367e+02 1.002279147344979151e+02 1.001808999999977061e+02 9.982860270529852187e+01 8.085928013735426134e+01
1.002432151069782265e+02 1.002328815240183815e+02 1.001863999999978887e+02 9.983708026483954256e+01 8.080775510367898562e+01
1.002386098883889787e+02 1.002283346369559354e+02 1.001820999999977460e+02 9.983377479471729998e+01 8.078652317976590780e+01
1.002445226831571290e+02 1.002336813335189731e+02 1.001875999999979285e+02 9.984569009683102081e+01 8.065244866991548633e+01
1.002410379407878622e+02 1.002305981238204566e+02 1.001852999999978522e+02 9.984781623034295706e+01 8.055877986114053613e+01
1.002423163597502196e+02 1.002318549866157440e+02 1.001865999999978953e+02 9.985086822312074162e+01 8.051506475278620201e+01
1.002415076942747589e+02 1.002311162039956827e+02 1.001859999999978754e+02 9.985184717620661843e+01 8.047399697268687646e+01
1.002395426566135939e+02 1.002291761671660879e+02 1.001840999999978123e+02 9.985059532430805973e+01 8.045385257205728635e+01
1.002308314210425806e+02 1.002204335388038601e+02 1.001752999999975202e+02 9.984376438083971550e+01 8.038147282482665901e+01
1.002455967069429192e+02 1.002339840645696540e+02 1.001867999999979020e+02 9.985638985801041656e+01 8.027836474950461820e+01
1.002473429678397281e+02 1.002359080593573850e+02 1.001888999999979717e+02 9.985904615865267431e+01 8.025897106030707562e+01
1.002464920550543468e+02 1.002352633097712697e+02 1.001884999999979584e+02 9.985924258428336486e+01 8.023751650388724954e+01
1.002420358543966756e+02 1.002309213985968626e+02 1.001842999999978190e+02 9.985540972873992871e+01 8.021912266220896015e+01
1.002418488858878476e+02 1.002308455452747751e+02 1.001841999999978157e+02 9.985647968084835213e+01 8.013723541661119043e+01
1.002379211354770945e+02 1.002269194735063138e+02 1.001801999999976829e+02 9.985320757655522073e+01 8.006310369930059778e+01
1.002338041040709697e+02 1.002226683533536686e+02 1.001756999999975335e+02 9.984871132689471551e+01 8.003053569126923605e+01
1.002260364885338788e+02 1.002136785794043305e+02 1.001644999999971617e+02 9.983613269605308460e+01 7.989900133820118810e+01
1.002289188338425276e+02 1.002159665579094110e+02 1.001654999999971949e+02 9.983574103320279391e+01 7.985448145173269552e+01
1.002306458910233999e+02 1.002171548408588251e+02 1.001651999999971849e+02 9.983343941383034803e+01 7.978650258896401226e+01
1.002428620087721782e+02 1.002290456632503606e+02 1.001757999999975368e+02 9.984173415977713262e+01 7.972115785318503356e+01
1.002434094532695354e+02 1.002298856225745567e+02 1.001767999999975700e+02 9.984228340241267574e+01 7.968864095246011914e+01
1.002396769648608057e+02 1.002266656884903000e+02 1.001739999999974771e+02 9.983889931070009993e+01 7.963072079852874197e+01
1.002400903627329996e+02 1.002273140285696513e+02 1.001747999999975036e+02 9.983892139265165611e+01 7.957504246922418645e+01
1.002451536290480334e+02 1.002328041370490155e+02 1.001807999999977028e+02 9.984400488926499406e+01 7.948998751060729262e+01
1.002485639004866442e+02 1.002363197530776944e+02 1.001844999999978256e+02 9.984773530400232744e+01 7.948198539052413025e+01
1.002468624818220917e+02 1.002361047573731838e+02 1.001869999999979086e+02 9.985167644234167028e+01 7.937976140426016514e+01
1.002407204976094306e+02 1.002300899826393419e+02 1.001813999999977227e+02 9.984648976746117910e+01 7.935380323562134208e+01
1.002410012812448343e+02 1.002302611920229936e+02 1.001818999999977393e+02 9.984748651317826784e+01 7.931086581620728282e+01
1.002376723751465306e+02 1.002268376372639409e+02 1.001785999999976298e+02 9.984449997823007550e+01 7.928103414716491670e+01
1.002308188948803860e+02 1.002192403219152652e+02 1.001704999999973609e+02 9.983662725557176998e+01 7.919600864014940100e+01
1.002272459805855789e+02 1.002149748711226636e+02 1.001651999999971849e+02 9.983061762915041015e+01 7.914742430193477674e+01
1.002277029306215184e+02 1.002151622214718856e+02 1.001648999999971750e+02 9.982987483151843833e+01 7.913153915137064587e+01
1.002328298567267240e+02 1.002198146965093457e+02 1.001685999999972978e+02 9.983262811599863085e+01 7.910533367531697024e+01
1.002320709123669218e+02 1.002187713924357837e+02 1.001665999999972314e+02 9.982939246905297637e+01 7.905384752242532898e+01
1.002331238585191926e+02 1.002196320137484378e+02 1.001666999999972347e+02 9.982828079647146069e+01 7.901542190427218770e+01
1.002255979319598254e+02 1.002120495579205652e+02 1.001582999999969559e+02 9.981805898201312743e+01 7.894864785836577425e+01
1.002260246075238541e+02 1.002123091963351129e+02 1.001580999999969492e+02 9.981703881234713549e+01 7.893186951602504564e+01
1.002270870348383056e+02 1.002130023284159961e+02 1.001575999999969326e+02 9.981406585974012557e+01 7.888064233890086996e+01
1.002273983022686963e+02 1.002132973127530704e+02 1.001577999999969393e+02 9.981398612446109553e+01 7.887488080088631648e+01
1.002248278405524360e+02 1.002106952291365474e+02 1.001547999999968397e+02 9.980953858371758258e+01 7.884001623970691242e+01
1.002209753456197490e+02 1.002067629303190870e+02 1.001505999999967003e+02 9.980452879995287674e+01 7.882007441859660446e+01
1.002227613419910455e+02 1.002081525603484522e+02 1.001510999999967169e+02 9.980309741773592691e+01 7.879059251121074681e+01
1.002255843020433446e+02 1.002107691741017277e+02 1.001530999999967833e+02 9.980338632579585578e+01 7.876468603928591961e+01
1.002209256737365592e+02 1.002061064801806793e+02 1.001477999999966073e+02 9.979483378709338126e+01 7.869794825459848653e+01
1.002200947954646466e+02 1.002051991719299195e+02 1.001466999999965708e+02 9.979315599434022488e+01 7.868755168758950447e+01
1.002334175438605115e+02 1.002180833564003848e+02 1.001584999999969625e+02 9.980183007268328765e+01 7.865114319279324206e+01
1.002246821966017478e+02 1.002100757830673246e+02 1.001513999999967268e+02 9.979414266178174842e+01 7.861366851016586565e+01
1.002241903280580289e+02 1.002095838702689576e+02 1.001508999999967102e+02 9.979338789686750033e+01 7.860672460595124278e+01
1.002317484991877166e+02 1.002170904066619670e+02 1.001582999999969559e+02 9.979912054092099538e+01 7.857211688493624990e+01
1.002296805151293313e+02 1.002151997253844939e+02 1.001566999999969028e+02 9.979743724782977665e+01 7.856003877564803872e+01
1.002343158625826334e+02 1.002203831713831192e+02 1.001628999999971086e+02 9.980317190151092177e+01 7.851876613315961606e+01
1.002342243561430450e+02 1.002210912271009562e+02 1.001652999999971883e+02 9.980638980765644419e+01 7.847707073499078945e+01
1.002274308576495514e+02 1.002147392500984751e+02 1.001602999999970223e+02 9.980259299531138595e+01 7.843151157963019671e+01
1.002321718902372112e+02 1.002193615053012650e+02 1.001649999999971783e+02 9.980751296257462002e+01 7.841968684588091776e+01
1.002320790741042771e+02 1.002193695351148506e+02 1.001655999999971982e+02 9.980905342615092479e+01 7.839292322531080970e+01
1.002336033172150138e+02 1.002209131825302393e+02 1.001673999999972580e+02 9.981140209303556787e+01 7.837933488781423819e+01
1.002357623993311506e+02 1.002231760604234836e+02 1.001702999999973542e+02 9.981573612170367937e+01 7.834875137895809871e+01
1.002311887250024256e+02 1.002187727216393398e+02 1.001663999999972248e+02 9.981288407023801312e+01 7.832615963629717726e+01
1.002330272835387746e+02 1.002205232198380713e+02 1.001681999999972845e+02 9.981528683400209445e+01 7.831117280053695140e+01
1.002296068601616525e+02 1.002170820133098204e+02 1.001648999999971750e+02 9.981280379590754137e+01 7.828824892897984000e+01
1.002177338092146215e+02 1.002047619055668548e+02 1.001520999999967501e+02 9.980098791526955893e+01 7.823207201067961591e+01
1.002134823712574416e+02 1.002002720306665680e+02 1.001471999999965874e+02 9.979584661554466152e+01 7.822018830783783017e+01
1.002157431721512921e+02 1.002021545562434568e+02 1.001483999999966272e+02 9.979652168863358952e+01 7.821272298776320042e+01
1.002291879639220582e+02 1.002141551789605245e+02 1.001574999999969293e+02 9.980311230027861313e+01 7.818052725398584357e+01
1.002357114606182193e+02 1.002211202638508496e+02 1.001643999999971584e+02 9.980938079376480232e+01 7.815886787320835083e+01
1.002311134620428135e+02 1.002180871544342722e+02 1.001629999999971119e+02 9.980845128489323770e+01 7.810882887825727039e+01
1.002346649412423432e+02 1.002218610146100843e+02 1.001671999999972513e+02 9.981276978755812479e+01 7.808481891280899845e+01
1.002356317056572976e+02 1.002229741143666217e+02 1.001685999999972978e+02 9.981437695078409433e+01 7.807721790810398943e+01
1.002353603473801655e+02 1.002230564276134430e+02 1.001693999999973244e+02 9.981577448529617413e+01 7.806095550890552204e+01
1.002321959492728212e+02 1.002202657721887675e+02 1.001674999999972613e+02 9.981477158942718120e+01 7.803846870629580224e+01
1.002333787265126830e+02 1.002215800284822649e+02 1.001693999999973244e+02 9.981746809130218878e+01 7.802003210932882382e+01
1.002380478579290184e+02 1.002263180652328458e+02 1.001743999999974903e+02 9.982286903932605071e+01 7.801769564174718141e+01
1.002378723502171738e+02 1.002264640356333700e+02 1.001753999999975235e+02 9.982509529900077894e+01 7.800490340188530070e+01
1.002375149572217197e+02 1.002261602761713277e+02 1.001752999999975202e+02 9.982537303925248295e+01 7.800073823148667884e+01
1.002407670032082052e+02 1.002294813896986199e+02 1.001791999999976497e+02 9.983066149411115475e+01 7.798954722549777330e+01
1.002377261569725277e+02 1.002265531444353854e+02 1.001765999999975634e+02 9.982874952622404408e+01 7.798163419092364279e+01
1.002408302818605392e+02 1.002296917256487490e+02 1.001799999999976762e+02 9.983304121973935708e+01 7.797665163016026213e+01
1.002436216141167478e+02 1.002329845153393393e+02 1.001845999999978289e+02 9.984070880358260069e+01 7.796083845995440242e+01
1.002395081226183891e+02 1.002297079883501851e+02 1.001834999999977924e+02 9.984464626387396891e+01 7.793453428031830299e+01
1.002372192484407378e+02 1.002272498549268960e+02 1.001819999999977426e+02 9.984847331407331694e+01 7.790167988242517083e+01
1.002382797466650146e+02 1.002281142382631316e+02 1.001828999999977725e+02 9.985155199934125392e+01 7.788685568350371113e+01
1.002383108939949778e+02 1.002280881085819289e+02 1.001828999999977725e+02 9.985259918918099231e+01 7.787909008619240581e+01
1.002387342270743886e+02 1.002284052801332450e+02 1.001831999999977825e+02 9.985452701938440612e+01 7.786651540869854671e+01
1.002398840287577713e+02 1.002295084770346563e+02 1.001842999999978190e+02 9.985681459295884110e+01 7.785777416124743411e+01
1.002602552700273435e+02 1.002499276645614827e+02 1.002049999999985062e+02 9.988263888719565387e+01 7.783689413548118807e+01
1.002541121427517794e+02 1.002443178030562763e+02 1.002002999999983501e+02 9.987960934201210250e+01 7.782617497431034792e+01
1.002539682434192514e+02 1.002443956962316776e+02 1.002007999999983667e+02 9.988106927979087857e+01 7.782250572598125871e+01
1.002547018680336208e+02 1.002461219820447553e+02 1.002044999999984896e+02 9.988929811918595192e+01 7.780708967381130492e+01
1.002534822420264078e+02 1.002451050723762052e+02 1.002039999999984730e+02 9.989010802204710160e+01 7.780169122700425532e+01
1.002504283785491026e+02 1.002434914365172318e+02 1.002065999999985593e+02 9.990420766355559579e+01 7.776165096407316923e+01
1.002457347379499168e+02 1.002387733318838201e+02 1.002020999999984099e+02 9.990092486358621215e+01 7.775238467206065707e+01
1.002402582053533564e+02 1.002330718819486037e+02 1.001963999999982207e+02 9.989672696434749355e+01 7.773927713314100174e+01
1.002405408315033810e+02 1.002330539567510925e+02 1.001960999999982107e+02 9.989716115791601680e+01 7.773349430244071812e+01
1.002544239256354501e+02 1.002458087497407462e+02 1.002075999999985925e+02 9.991100699805465979e+01 7.772460712607512789e+01
1.002551255954933538e+02 1.002468533977468326e+02 1.002091999999986456e+02 9.991516203857545975e+01 7.771397237741662423e+01
1.002546595046385676e+02 1.002464828084497128e+02 1.002089999999986389e+02 9.991580169999767236e+01 7.770968406498231218e+01
1.002452987427189441e+02 1.002378943649663654e+02 1.002016999999983966e+02 9.991416701674972956e+01 7.767482466367368943e+01
1.002461404886882406e+02 1.002381760746555130e+02 1.002012999999983833e+02 9.991592869763417184e+01 7.765424261815326190e+01
1.002522618567841732e+02 1.002441868796498170e+02 1.002070999999985759e+02 9.992248213449474292e+01 7.765157326336566257e+01
1.002598086405883748e+02 1.002520162667573231e+02 1.002152999999988481e+02 9.993251102939146335e+01 7.764635881003437134e+01
1.002564142035657255e+02 1.002488095483265482e+02 1.002123999999987518e+02 9.993024303124164476e+01 7.764061081067130488e+01
1.002594775737044870e+02 1.002521009044100992e+02 1.002160999999988746e+02 9.993497097913092375e+01 7.763889717842323535e+01
1.002609130282888259e+02 1.002537291679458349e+02 1.002180999999989410e+02 9.993775061748345934e+01 7.763775741256927176e+01
1.002673317345728776e+02 1.002605954588011059e+02 1.002258999999992000e+02 9.994746125185955066e+01 7.763888181557317125e+01
1.002675575852047416e+02 1.002611341302561527e+02 1.002270999999992398e+02 9.994981748735804672e+01 7.763778466230425579e+01
1.002543617973145729e+02 1.002490208360331252e+02 1.002173999999989178e+02 9.994440229063675929e+01 7.762131005077591794e+01
1.002514257781854212e+02 1.002458517476271567e+02 1.002141999999988116e+02 9.994210054262455856e+01 7.761491642926017676e+01
1.002584418339969261e+02 1.002523012166604843e+02 1.002201999999990107e+02 9.994914849839730664e+01 7.761553233845091881e+01
1.002500939738689567e+02 1.002439170285452832e+02 1.002119999999987385e+02 9.994236574127219797e+01 7.760348555648312185e+01
1.002489820941638499e+02 1.002422200403769494e+02 1.002094999999986555e+02 9.994019231961692640e+01 7.759606212303565087e+01
1.002496422209325857e+02 1.002427114259154024e+02 1.002096999999986622e+02 9.994036581501987371e+01 7.759465697236986159e+01
1.002533100998043807e+02 1.002456351233554557e+02 1.002111999999987120e+02 9.994161070883210130e+01 7.758791697577484570e+01
1.002539436111200644e+02 1.002462153947742820e+02 1.002114999999987219e+02 9.994183671989003415e+01 7.758517763141664147e+01
1.002535063825382053e+02 1.002457760224570364e+02 1.002109999999987053e+02 9.994130750379828498e+01 7.758385490094090642e+01
1.002509924395403118e+02 1.002432602862898392e+02 1.002081999999986124e+02 9.993827337412996314e+01 7.757738149895104129e+01
1.002467947945315103e+02 1.002390146131313742e+02 1.002036999999984630e+02 9.993346940129609379e+01 7.757030680920908594e+01
1.002454926540724500e+02 1.002375541867339592e+02 1.002017999999983999e+02 9.993099718121835906e+01 7.756548635524237056e+01
1.002463628859792948e+02 1.002382064238149866e+02 1.002018999999984032e+02 9.993031790971471651e+01 7.756218844157098147e+01
1.002401596610934575e+02 1.002317983063592948e+02 1.001948999999981709e+02 9.992230890083718009e+01 7.755086756559791183e+01
1.002316873854876462e+02 1.002230316606670755e+02 1.001854999999978588e+02 9.991197161380100056e+01 7.753844402504819300e+01
1.002430907909131577e+02 1.002322265667766317e+02 1.001903999999980215e+02 9.991118760883958316e+01 7.752864513340345809e+01
1.002362630873303146e+02 1.002254865606334278e+02 1.001824999999977592e+02 9.989968057481759445e+01 7.750949922173434459e+01
1.002371705652418399e+02 1.002263035778989178e+02 1.001829999999977758e+02 9.989942065569425722e+01 7.750779628596461635e+01
1.002563603664881668e+02 1.002447255331824323e+02 1.001980999999982771e+02 9.990560471700874245e+01 7.749652262813872028e+01
